234, 1487.35, 1528.56, 1545.64, 1603.45, 1484.13, 1485.62, 1485.36, 1483.41
235, 1486.39, 1529.08, 1545.29, 1604.03, 1484.24, 1485.62, 1485.36, 1483.47
236, 1485.91, 1528.43, 1544.60, 1603.17, 1484.28, 1485.62, 1485.18, 1483.51
237, 1484.56, 1527.46, 1543.88, 1603.12, 1484.30, 1485.62, 1485.00, 1483.55
238, 1484.66, 1526.95, 1543.66, 1603.20, 1484.32, 1485.43, 1485.00, 1483.58
239, 1485.04, 1526.86, 1543.99, 1604.53, 1484.38, 1485.43, 1484.82, 1483.63
240, 1485.33, 1527.44, 1544.51, 1604.28, 1484.38, 1485.43, 1484.82, 1483.66
241, 1485.14, 1527.75, 1544.94, 1604.84, 1484.38, 1485.33, 1484.82, 1483.68
242, 1484.66, 1527.97, 1544.76, 1604.83, 1484.38, 1485.33, 1484.82, 1483.71
243, 1484.85, 1527.76, 1545.00, 1606.68, 1484.44, 1485.14, 1484.82, 1483.75
244, 1485.04, 1528.08, 1545.52, 1607.91, 1484.45, 1485.14, 1484.82, 1483.81
245, 1485.24, 1528.52, 1546.28, 1608.43, 1484.52, 1485.14, 1484.73, 1483.92
246, 1488.12, 1529.93, 1547.94, 1612.23, 1484.72, 1485.14, 1484.73, 1484.07
247, 1488.32, 1531.33, 1549.88, 1612.45, 1484.90, 1485.14, 1484.82, 1484.16
248, 1486.58, 1531.96, 1549.08, 1611.13, 1484.97, 1485.14, 1484.82, 1484.23
249, 1486.87, 1531.48, 1548.80, 1612.67, 1485.09, 1485.14, 1485.09, 1484.30
250, 1486.20, 1530.95, 1548.90, 1612.54, 1485.18, 1485.14, 1485.36, 1484.39
251, 1486.58, 1531.33, 1548.74, 1613.13, 1485.25, 1485.14, 1485.45, 1484.44
252, 1486.00, 1531.30, 1548.84, 1612.74, 1485.31, 1485.62, 1485.55, 1484.49
253, 1486.10, 1531.24, 1549.03, 1614.13, 1485.34, 1486.20, 1485.73, 1484.54
254, 1486.20, 1530.91, 1549.13, 1614.33, 1485.38, 1486.20, 1485.82, 1484.57
255, 1486.20, 1531.18, 1549.09, 1614.72, 1485.44, 1486.29, 1485.91, 1484.62
256, 1486.78, 1531.80, 1549.23, 1615.21, 1485.52, 1486.39, 1486.00, 1484.67
257, 1485.81, 1531.68, 1549.79, 1614.44, 1485.52, 1486.39, 1486.09, 1484.71
258, 1485.81, 1532.01, 1549.50, 1615.16, 1485.52, 1486.39, 1486.00, 1484.74
259, 1485.72, 1531.76, 1549.16, 1615.20, 1485.49, 1486.39, 1485.82, 1484.74
260, 1484.46, 1531.64, 1548.95, 1615.05, 1485.46, 1486.39, 1485.55, 1484.74
261, 1484.85, 1531.06, 1549.01, 1615.81, 1485.40, 1486.20, 1485.55, 1484.73
262, 1484.66, 1530.95, 1549.34, 1616.27, 1485.35, 1485.91, 1485.27, 1484.72
263, 1484.27, 1531.30, 1548.98, 1616.54, 1485.27, 1485.72, 1485.09, 1484.70
264, 1483.21, 1531.10, 1548.83, 1615.95, 1485.21, 1485.62, 1484.82, 1484.66
265, 1483.41, 1530.81, 1548.43, 1616.07, 1485.10, 1485.62, 1484.64, 1484.61
266, 1482.45, 1529.95, 1548.11, 1615.22, 1484.99, 1485.14, 1484.27, 1484.57
267, 1482.64, 1529.74, 1547.73, 1615.28, 1484.84, 1484.95, 1484.00, 1484.51
268, 1482.15, 1529.42, 1547.52, 1615.15, 1484.70, 1484.85, 1483.55, 1484.43
269, 1481.10, 1529.25, 1547.12, 1615.24, 1484.53, 1484.85, 1483.09, 1484.34
270, 1480.71, 1528.95, 1546.93, 1615.24, 1484.33, 1484.08, 1482.73, 1484.26
271, 1480.42, 1528.36, 1546.54, 1615.57, 1484.12, 1483.98, 1482.27, 1484.13
272, 1479.27, 1527.62, 1545.79, 1613.68, 1483.82, 1482.73, 1481.73, 1483.96
273, 1477.25, 1526.37, 1544.13, 1612.36, 1483.49, 1482.25, 1481.09, 1483.76
274, 1476.29, 1525.04, 1542.79, 1612.07, 1483.08, 1481.87, 1480.36, 1483.54
275, 1475.33, 1523.99, 1542.21, 1612.10, 1482.69, 1481.39, 1479.64, 1483.30
276, 1475.23, 1523.36, 1542.38, 1611.76, 1482.31, 1481.10, 1478.91, 1483.07
277, 1475.33, 1523.63, 1543.18, 1613.37, 1481.98, 1480.42, 1478.27, 1482.87
278, 1476.67, 1524.40, 1543.88, 1615.04, 1481.73, 1479.36, 1477.82, 1482.68
279, 1476.29, 1524.89, 1544.38, 1615.23, 1481.45, 1477.44, 1477.27, 1482.45
